timestamp,unix_timestamp,misalignment_detected,participant1_score,participant2_score
2025-04-01 21:05:22.995,1743494722.9955745,0,0.48,0.12
2025-04-01 21:05:22.995,1743494722.9955745,0,0.48,0.12
2025-04-01 21:05:22.995,1743494722.9955745,0,0.48,0.12
2025-04-01 21:05:22.995,1743494722.9955745,0,0.48,0.12
2025-04-01 21:05:22.995,1743494722.9955745,0,0.48,0.12
2025-04-01 21:05:22.995,1743494722.9955745,0,0.48,0.12
2025-04-01 21:05:22.995,1743494722.9955745,0,0.48,0.12
2025-04-01 21:05:22.995,1743494722.9955745,0,0.48,0.12
2025-04-01 21:05:22.995,1743494722.9955745,0,0.48,0.12
2025-04-01 21:05:33.070,1743494733.0703619,0,0.48,0.12
2025-04-01 21:05:33.070,1743494733.0703619,0,0.48,0.12
2025-04-01 21:05:33.070,1743494733.0703619,0,0.48,0.12
2025-04-01 21:05:33.070,1743494733.0703619,0,0.48,0.12
2025-04-01 21:05:33.070,1743494733.0703619,0,0.48,0.12
2025-04-01 21:05:33.070,1743494733.0703619,0,0.48,0.12
2025-04-01 21:05:33.070,1743494733.0703619,0,0.48,0.12
2025-04-01 21:05:33.070,1743494733.0703619,0,0.48,0.12
2025-04-01 21:05:33.070,1743494733.0703619,0,0.48,0.12
2025-04-01 21:05:33.070,1743494733.0703619,0,0.48,0.12
2025-04-01 21:05:43.144,1743494743.1442363,0,0.48,0.12
2025-04-01 21:05:43.144,1743494743.1442363,0,0.48,0.12
2025-04-01 21:05:43.144,1743494743.1442363,0,0.48,0.12
2025-04-01 21:05:43.144,1743494743.1442363,0,0.48,0.12
2025-04-01 21:05:43.144,1743494743.1442363,0,0.48,0.12
2025-04-01 21:05:43.144,1743494743.1442363,0,0.48,0.12
2025-04-01 21:05:43.144,1743494743.1442363,0,0.48,0.12
2025-04-01 21:05:43.144,1743494743.1442363,0,0.48,0.12
2025-04-01 21:05:43.144,1743494743.1442363,0,0.48,0.12
2025-04-01 21:05:43.144,1743494743.1442363,0,0.48,0.12
2025-04-01 21:05:53.201,1743494753.2018225,0,0.48,0.12
2025-04-01 21:05:53.201,1743494753.2018225,0,0.48,0.12
2025-04-01 21:05:53.201,1743494753.2018225,0,0.48,0.12
2025-04-01 21:05:53.201,1743494753.2018225,0,0.48,0.12
2025-04-01 21:05:53.201,1743494753.2018225,0,0.48,0.12
2025-04-01 21:05:53.201,1743494753.2018225,0,0.48,0.12
2025-04-01 21:05:53.201,1743494753.2018225,0,0.48,0.12
2025-04-01 21:05:53.201,1743494753.2018225,0,0.48,0.12
2025-04-01 21:05:53.201,1743494753.2018225,0,0.48,0.12
2025-04-01 21:05:53.201,1743494753.2018225,0,0.48,0.12
2025-04-01 21:06:03.262,1743494763.2620142,0,0.48,0.12
2025-04-01 21:06:03.262,1743494763.2620142,0,0.48,0.12
2025-04-01 21:06:03.262,1743494763.2620142,0,0.48,0.12
2025-04-01 21:06:03.262,1743494763.2620142,0,0.48,0.12
2025-04-01 21:06:03.262,1743494763.2620142,0,0.48,0.12
2025-04-01 21:06:03.262,1743494763.2620142,0,0.48,0.12
2025-04-01 21:06:03.262,1743494763.2620142,0,0.48,0.12
2025-04-01 21:06:03.262,1743494763.2620142,0,0.48,0.12
2025-04-01 21:06:03.262,1743494763.2620142,0,0.48,0.12
2025-04-01 21:06:03.262,1743494763.2620142,0,0.48,0.12
2025-04-01 21:06:13.307,1743494773.3072789,0,0.48,0.12
2025-04-01 21:06:13.307,1743494773.3072789,0,0.48,0.12
2025-04-01 21:06:13.307,1743494773.3072789,0,0.48,0.12
2025-04-01 21:06:13.307,1743494773.3072789,0,0.48,0.12
2025-04-01 21:06:13.307,1743494773.3072789,0,0.48,0.12
2025-04-01 21:06:13.307,1743494773.3072789,0,0.48,0.12
2025-04-01 21:06:13.307,1743494773.3072789,0,0.48,0.12
2025-04-01 21:06:13.307,1743494773.3072789,0,0.48,0.12
2025-04-01 21:06:13.307,1743494773.3072789,0,0.48,0.12
2025-04-01 21:06:13.307,1743494773.3072789,0,0.48,0.12
2025-04-01 21:06:23.354,1743494783.3543472,0,0.48,0.12
2025-04-01 21:06:23.354,1743494783.3543472,0,0.48,0.12
2025-04-01 21:06:23.354,1743494783.3543472,0,0.48,0.12
2025-04-01 21:06:23.354,1743494783.3543472,0,0.48,0.12
2025-04-01 21:06:23.354,1743494783.3543472,0,0.48,0.12
2025-04-01 21:06:23.354,1743494783.3543472,0,0.48,0.12
2025-04-01 21:06:23.354,1743494783.3543472,0,0.48,0.12
2025-04-01 21:06:23.354,1743494783.3543472,0,0.48,0.12
2025-04-01 21:06:23.354,1743494783.3543472,0,0.48,0.12
2025-04-01 21:06:23.354,1743494783.3543472,0,0.48,0.12
2025-04-01 21:06:33.427,1743494793.4275634,0,0.48,0.12
2025-04-01 21:06:33.427,1743494793.4275634,0,0.48,0.12
2025-04-01 21:06:33.427,1743494793.4275634,0,0.48,0.12
2025-04-01 21:06:33.427,1743494793.4275634,0,0.48,0.12
2025-04-01 21:06:33.427,1743494793.4275634,0,0.48,0.12
2025-04-01 21:06:33.427,1743494793.4275634,0,0.48,0.12
2025-04-01 21:06:33.427,1743494793.4275634,0,0.48,0.12
2025-04-01 21:06:33.427,1743494793.4275634,0,0.48,0.12
2025-04-01 21:06:33.427,1743494793.4275634,0,0.48,0.12
2025-04-01 21:06:33.427,1743494793.4275634,0,0.48,0.12
2025-04-01 21:06:43.489,1743494803.4897158,0,0.42,0.18
2025-04-01 21:06:43.489,1743494803.4897158,0,0.42,0.18
2025-04-01 21:06:43.489,1743494803.4897158,0,0.42,0.18
2025-04-01 21:06:43.489,1743494803.4897158,0,0.42,0.18
2025-04-01 21:06:43.489,1743494803.4897158,0,0.42,0.18
2025-04-01 21:06:43.489,1743494803.4897158,0,0.42,0.18
2025-04-01 21:06:43.489,1743494803.4897158,0,0.42,0.18
2025-04-01 21:06:43.489,1743494803.4897158,0,0.42,0.18
2025-04-01 21:06:43.489,1743494803.4897158,0,0.42,0.18
2025-04-01 21:06:43.489,1743494803.4897158,0,0.42,0.18
2025-04-01 21:06:53.539,1743494813.539121,0,0.42,0.18
2025-04-01 21:06:53.539,1743494813.539121,0,0.42,0.18
2025-04-01 21:06:53.539,1743494813.539121,0,0.42,0.18
2025-04-01 21:06:53.539,1743494813.539121,0,0.42,0.18
2025-04-01 21:06:53.539,1743494813.539121,0,0.42,0.18
2025-04-01 21:06:53.539,1743494813.539121,0,0.42,0.18
2025-04-01 21:06:53.539,1743494813.539121,0,0.42,0.18
2025-04-01 21:06:53.539,1743494813.539121,0,0.42,0.18
2025-04-01 21:06:53.539,1743494813.539121,0,0.42,0.18
2025-04-01 21:06:53.539,1743494813.539121,0,0.42,0.18
2025-04-01 21:07:03.594,1743494823.5943103,0,0.42,0.18
2025-04-01 21:07:03.594,1743494823.5943103,0,0.42,0.18
2025-04-01 21:07:03.594,1743494823.5943103,0,0.42,0.18
2025-04-01 21:07:03.594,1743494823.5943103,0,0.42,0.18
2025-04-01 21:07:03.594,1743494823.5943103,0,0.42,0.18
2025-04-01 21:07:03.594,1743494823.5943103,0,0.42,0.18
2025-04-01 21:07:03.594,1743494823.5943103,0,0.42,0.18
2025-04-01 21:07:03.594,1743494823.5943103,0,0.42,0.18
2025-04-01 21:07:03.594,1743494823.5943103,0,0.42,0.18
2025-04-01 21:07:03.594,1743494823.5943103,0,0.42,0.18
2025-04-01 21:07:13.667,1743494833.6670265,0,0.42,0.18
2025-04-01 21:07:13.667,1743494833.6670265,0,0.42,0.18
2025-04-01 21:07:13.667,1743494833.6670265,0,0.42,0.18
2025-04-01 21:07:13.667,1743494833.6670265,0,0.42,0.18
2025-04-01 21:07:13.667,1743494833.6670265,0,0.42,0.18
2025-04-01 21:07:13.667,1743494833.6670265,0,0.42,0.18
2025-04-01 21:07:13.667,1743494833.6670265,0,0.42,0.18
2025-04-01 21:07:13.667,1743494833.6670265,0,0.42,0.18
2025-04-01 21:07:13.667,1743494833.6670265,0,0.42,0.18
2025-04-01 21:07:13.667,1743494833.6670265,0,0.42,0.18
2025-04-01 21:07:23.729,1743494843.7295692,0,0.42,0.18
2025-04-01 21:07:23.729,1743494843.7295692,0,0.42,0.18
2025-04-01 21:07:23.729,1743494843.7295692,0,0.42,0.18
2025-04-01 21:07:23.729,1743494843.7295692,0,0.42,0.18
2025-04-01 21:07:23.729,1743494843.7295692,0,0.42,0.18
2025-04-01 21:07:23.729,1743494843.7295692,0,0.42,0.18
2025-04-01 21:07:23.729,1743494843.7295692,0,0.42,0.18
2025-04-01 21:07:23.729,1743494843.7295692,0,0.42,0.18
2025-04-01 21:07:23.729,1743494843.7295692,0,0.42,0.18
2025-04-01 21:07:23.729,1743494843.7295692,0,0.42,0.18
2025-04-01 21:07:33.801,1743494853.8013148,0,0.42,0.18
2025-04-01 21:07:33.801,1743494853.8013148,0,0.42,0.18
2025-04-01 21:07:33.801,1743494853.8013148,0,0.42,0.18
2025-04-01 21:07:33.801,1743494853.8013148,0,0.42,0.18
2025-04-01 21:07:33.801,1743494853.8013148,0,0.42,0.18
2025-04-01 21:07:33.801,1743494853.8013148,0,0.42,0.18
2025-04-01 21:07:33.801,1743494853.8013148,0,0.42,0.18
